time_date_string,user_id,source_app,language,is_user_default_profile,is_user_geo_enabled,country,possibly_sensitive,user_profile_background_color,user.profile_text_color,user_profile_link_color,is_truncated,display_text_range,user.statuses_count,user_friends_count,user_followers_count,user_lists_count,number_of_user_mentions_in_tweet,number_of_medias_in_tweet,number_of_urls_in_tweet
2019-01-20T22:43:23.546Z,2378787824,Twitter for iPhone,und,TRUE,TRUE,United States,,C0DEED,333333,1DA1F2,FALSE,,179035,2638,1695,52,0,0,0
2019-01-20T03:29:56.639Z,2241918691,Twitter for iPhone,und,TRUE,TRUE,United States,FALSE,C0DEED,333333,1DA1F2,FALSE,0,9033,475,345,0,0,1,0
2019-01-20T14:43:59.680Z,9.40E+17,Twitter for iPhone,und,TRUE,TRUE,United States,,F5F8FA,333333,1DA1F2,FALSE,,7940,5002,4397,1,2,0,0
2019-01-20T14:04:32.928Z,132546297,Twitter for Android,en,FALSE,TRUE,United Kingdom,,0099B9,3C3940,0099B9,FALSE,10,536573,1978,2406,492,2,0,0
2019-01-20T05:25:06.440Z,519155938,Twitter for iPhone,en,TRUE,TRUE,United States,FALSE,C0DEED,333333,1DA1F2,TRUE,0,102,172,56,0,0,0,1
2019-01-20T07:50:31.513Z,8.46E+17,Twitter for iPhone,en,TRUE,TRUE,United Kingdom,,F5F8FA,333333,1DA1F2,TRUE,,75,119,34,0,2,0,1
2019-01-20T03:32:53.006Z,2850040391,Twitter for iPhone,en,TRUE,TRUE,United States,,C0DEED,333333,1DA1F2,FALSE,,2209,1228,304,5,0,0,0
2019-01-20T04:34:25.672Z,39891409,Twitter for iPhone,en,FALSE,TRUE,United States,,642D8B,3D1957,FF0000,FALSE,,264,268,43,1,0,0,0
2019-01-20T22:57:29.362Z,3318079455,Twitter for iPhone,und,TRUE,TRUE,United States,FALSE,C0DEED,333333,1DA1F2,TRUE,0,1980,772,389,10,0,0,1
2019-01-20T06:43:29.995Z,2752662875,Twitter for Android,en,TRUE,TRUE,United States,,C0DEED,333333,1DA1F2,FALSE,31,13377,4725,3360,27,2,0,0
2019-01-20T22:42:26.095Z,1166327996,Twitter for iPhone,en,FALSE,TRUE,United States,,F2C1C1,333333,8.54E+41,FALSE,,22833,988,493,9,0,0,0
2019-01-20T01:24:41.962Z,55966222,Twitter for iPhone,en,FALSE,TRUE,United States,,EDECE9,663B12,40505,FALSE,14,37134,751,1397,41,1,0,0
2019-01-20T01:49:09.635Z,7035782,Twitter for iPhone,en,FALSE,TRUE,United States,,0B304A,8ACEF5,6CA1C1,FALSE,136,44388,3380,1168,70,1,0,0
2019-01-20T02:19:56.380Z,16272956,Twitter for Android,en,FALSE,TRUE,United States,,2B2BB5,333333,38543,FALSE,50,4145,130,216,0,3,0,0
2019-01-20T21:19:23.852Z,8.21E+17,Twitter for Android,en,TRUE,TRUE,United States,,F5F8FA,333333,1DA1F2,FALSE,17,375,391,71,0,1,0,0
2019-01-20T23:29:55.068Z,70744212,Twitter for iPhone,en,FALSE,TRUE,United States,,0E9915,40393F,0015B8,FALSE,,66636,1212,29871,1259,0,0,0
2019-01-20T07:07:39.965Z,105832362,Twitter for iPhone,en,FALSE,TRUE,United States,,090A0A,333333,FF0505,FALSE,,6223,1652,808,5,0,0,0
2019-01-20T01:41:14.190Z,1636946972,Twitter for iPhone,en,TRUE,TRUE,United States,,C0DEED,333333,1DA1F2,FALSE,,3749,280,206,6,0,0,0
2019-01-20T18:02:37.583Z,319947763,Twitter for iPhone,en,FALSE,TRUE,United States,,FAE6EE,333333,F28ED2,FALSE,11,63845,699,928,12,1,0,0
2019-01-20T21:55:31.065Z,7.57E+17,Twitter for iPhone,en,TRUE,TRUE,United States,FALSE,F5F8FA,333333,1DA1F2,TRUE,0,34831,686,908,12,2,0,1
2019-01-20T05:27:21.749Z,14114579,Twitter for Android,en,FALSE,TRUE,United States,,0,0,FFCC4D,FALSE,15,194663,5653,5321,514,1,0,0
2019-01-20T05:55:49.785Z,9.87E+17,Twitter for iPhone,en,TRUE,TRUE,United States,,F5F8FA,333333,1DA1F2,FALSE,,2717,228,48,0,0,0,0
2019-01-20T21:32:51.871Z,121250967,Twitter for iPhone,en,TRUE,TRUE,United States,,C0DEED,333333,1DA1F2,FALSE,44,60536,1791,1779,65,1,0,0
2019-01-20T10:13:45.825Z,65110774,Twitter for iPhone,en,TRUE,TRUE,United States,,C0DEED,333333,1DA1F2,FALSE,,26887,4981,1515,15,0,0,0
2019-01-20T07:00:08.814Z,3393097414,Twitter for iPhone,en,TRUE,TRUE,United States,,C0DEED,333333,1DA1F2,FALSE,,4386,380,185,0,0,0,0
2019-01-20T20:34:16.126Z,49403313,Twitter for iPhone,en,FALSE,TRUE,United States,,0099B9,3C3940,0099B9,FALSE,14,1005,195,77,1,1,0,0
2019-01-20T19:55:57.977Z,2667390812,Twitter for iPhone,en,TRUE,TRUE,United States,,C0DEED,333333,1DA1F2,TRUE,,60003,2335,2574,13,0,0,1
2019-01-20T04:55:29.198Z,240479265,Twitter for iPhone,en,FALSE,TRUE,United States,,C0DEED,333333,0084B4,FALSE,,14822,1365,1550,6,0,0,0
2019-01-20T20:43:25.543Z,100759618,Twitter for Android,es,FALSE,TRUE,Argentina,,200709,6A4836,C96D43,FALSE,8,60434,2754,1519,16,1,0,0
2019-01-20T23:15:38.217Z,237084554,Twitter for iPhone,en,TRUE,TRUE,United States,,C0DEED,333333,1DA1F2,TRUE,140,11794,1624,472,0,3,0,1
2019-01-20T23:01:19.716Z,480779590,Twitter for iPhone,en,TRUE,TRUE,United States,,C0DEED,333333,1DA1F2,FALSE,,38565,1332,538,10,0,0,0
2019-01-20T10:37:33.500Z,337358339,Twitter for iPhone,en,TRUE,TRUE,United Kingdom,,C0DEED,333333,1DA1F2,FALSE,39,71267,1789,1940,27,3,0,0
2019-01-20T00:49:11.850Z,8.41E+17,Twitter for iPhone,en,TRUE,TRUE,United States,,F5F8FA,333333,1DA1F2,TRUE,140,5339,40,58,0,2,0,1
2019-01-20T22:32:00.668Z,280794439,Twitter for iPhone,en,FALSE,TRUE,United States,,C0DEED,333333,0084B4,FALSE,37,29005,583,777,4,1,0,0
2019-01-20T23:26:31.750Z,1914892974,Twitter for iPhone,en,FALSE,TRUE,United States,,0,0,DD2E44,FALSE,,2370,158,288,0,0,0,0
2019-01-20T04:23:12.920Z,7.89E+17,Twitter for Android,en,TRUE,TRUE,United States,,F5F8FA,333333,1DA1F2,FALSE,86,32804,5002,3598,6,2,0,0
2019-01-20T04:52:17.726Z,7.26E+17,Twitter for iPhone,en,TRUE,TRUE,United States,,F5F8FA,333333,1DA1F2,FALSE,,11889,970,1271,0,0,0,0
2019-01-20T06:26:06.668Z,7.29E+17,Twitter for iPhone,en,FALSE,TRUE,United States,FALSE,0,0,ABB8C2,FALSE,30,2893,379,258,2,0,1,0
2019-01-20T11:36:24.897Z,509239397,Twitter for Android,en,FALSE,TRUE,United Kingdom,,0,333333,1B95E0,FALSE,,6185,617,136,12,0,0,0
2019-01-20T04:31:24.726Z,167644390,Twitter for iPhone,en,FALSE,TRUE,United States,,131516,333333,9999,FALSE,,12602,516,536,4,0,0,0
2019-01-20T20:44:37.504Z,24778842,Twitter for iPhone,en,FALSE,TRUE,United Kingdom,,C0DEED,333333,1B95E0,FALSE,118,17129,5001,1759,29,2,0,0
2019-01-20T21:19:45.819Z,17406061,Twitter for iPhone,en,FALSE,TRUE,United Kingdom,,FFFFFF,634047,172FA6,FALSE,59,8750,306,275,13,4,0,0
2019-01-20T17:50:49.788Z,478281477,Twitter for iPhone,en,TRUE,TRUE,United States,,C0DEED,333333,1DA1F2,FALSE,,13423,991,1850,18,0,0,0
2019-01-20T09:17:16.631Z,73031859,Twitter for Android,en,FALSE,TRUE,India,,352726,3E4415,D02B55,FALSE,10,6065,4786,1060,15,3,0,0
2019-01-20T03:24:18.860Z,305225247,Twitter for iPhone,en,FALSE,TRUE,United States,,709397,333333,FF3300,FALSE,,10286,120,158,0,0,0,0
2019-01-20T23:48:30.868Z,598002976,Twitter for iPhone,en,TRUE,TRUE,United States,,C0DEED,333333,1DA1F2,FALSE,,44968,579,563,8,0,0,0
2019-01-20T23:23:13.118Z,219432943,Twitter for iPhone,en,FALSE,TRUE,United States,,50505,5D0082,7500A3,FALSE,,105494,1073,3026,13,0,0,0
2019-01-20T16:16:22.144Z,19998304,Twitter for iPad,en,TRUE,TRUE,United States,,C0DEED,333333,1DA1F2,FALSE,43,12280,469,261,6,2,0,0
2019-01-20T21:43:33.405Z,25422709,Twitter for iPhone,en,FALSE,TRUE,United States,FALSE,0,0,1B95E0,FALSE,53,19734,4640,3493,8,1,1,0
2019-01-20T13:05:25.974Z,56197231,Twitter for Android,en,FALSE,TRUE,United States,,9AE4E8,333333,0084B4,FALSE,107,11283,740,487,12,1,0,0
2019-01-20T06:58:25.648Z,1306036657,Twitter for Android,und,TRUE,TRUE,United States,FALSE,C0DEED,333333,1DA1F2,FALSE,61,30644,381,613,2,3,0,1
2019-01-20T02:09:37.172Z,460828639,Twitter for iPhone,und,FALSE,TRUE,United States,FALSE,709397,333333,ABB8C2,FALSE,25,5962,402,183,0,0,1,0
2019-01-20T16:42:28.136Z,8.68E+17,Twitter for Android,en,TRUE,TRUE,United States,,F5F8FA,333333,1DA1F2,FALSE,,1483,145,10,0,0,0,0
2019-01-20T04:11:31.727Z,45242572,Twitter for iPhone,en,FALSE,TRUE,United States,,ACDED6,333333,38543,FALSE,,10009,543,545,0,0,0,0
2019-01-20T21:15:00.618Z,3295101475,Twitter for iPhone,en,TRUE,TRUE,United Kingdom,,C0DEED,333333,1DA1F2,FALSE,,6828,938,431,10,1,0,0
2019-01-20T01:12:15.332Z,4851255528,Twitter for iPhone,en,TRUE,TRUE,United States,,F5F8FA,333333,1DA1F2,FALSE,116,6,61,6,0,2,0,0
2019-01-20T20:55:38.732Z,1.05E+18,Twitter for iPhone,en,TRUE,TRUE,United States,TRUE,F5F8FA,333333,1DA1F2,FALSE,31,1606,227,132,0,0,1,0
2019-01-20T02:12:36.538Z,449931423,Twitter for iPhone,en,FALSE,TRUE,United States,,22330,333333,0084B4,FALSE,,35375,426,543,7,0,0,0
2019-01-20T04:20:26.942Z,1.07E+18,Twitter for Android,en,TRUE,TRUE,India,,F5F8FA,333333,1DA1F2,FALSE,13,58,112,12,0,1,0,0
2019-01-20T06:05:02.630Z,62593210,Twitter for iPhone,en,FALSE,TRUE,India,,1A1B1F,50505,1B41DB,TRUE,,4226,389,181,9,0,0,1
2019-01-20T17:39:45.258Z,7.39E+17,Twitter for iPhone,und,TRUE,TRUE,United States,,F5F8FA,333333,1DA1F2,FALSE,33,1157,749,341,37,2,0,0
2019-01-20T05:34:36.591Z,2400693086,Twitter for iPhone,en,FALSE,TRUE,United States,,C0DEED,333333,ABB8C2,FALSE,,73885,1253,3147,63,0,0,0
2019-01-20T03:56:08.143Z,611256835,Twitter for Android,en,FALSE,TRUE,United States,FALSE,ABB8C2,FF034A,981CEB,TRUE,140,72651,5000,2430,27,0,0,1
2019-01-20T11:44:07.256Z,9.03E+17,Twitter for iPhone,en,TRUE,TRUE,United Kingdom,,F5F8FA,333333,1DA1F2,TRUE,21,10945,531,3081,13,2,0,1
2019-01-20T06:52:08.453Z,3580669942,Twitter for iPhone,en,FALSE,TRUE,United States,,0,0,F58EA8,FALSE,,3427,441,140,1,2,0,0
2019-01-20T01:16:50.734Z,39515555,Twitter for iPhone,en,FALSE,TRUE,United States,,1A1B1F,666666,2FC2EF,TRUE,24,1303,223,143,1,2,0,1
2019-01-20T00:18:35.421Z,12810112,Twitter for Android,en,FALSE,TRUE,United States,,9AE4E8,333333,E81C4F,TRUE,,21521,672,7515,91,2,0,1
2019-01-20T11:29:06.816Z,23682051,Twitter for iPhone,en,FALSE,TRUE,United Kingdom,,131516,333333,ABB8C2,FALSE,9,5946,1020,2400,69,1,0,0
2019-01-20T23:17:53.752Z,68307806,Twitter for iPhone,en,FALSE,TRUE,United States,,131516,333333,9999,FALSE,57,75760,570,3550,5,1,0,0
2019-01-20T02:54:53.506Z,2790355680,Twitter for iPad,en,FALSE,TRUE,United States,FALSE,0,0,FAB81E,TRUE,140,1474,710,2578,32,0,0,1
2019-01-20T00:24:50.609Z,1.02E+18,Twitter for iPhone,en,TRUE,TRUE,United States,FALSE,F5F8FA,333333,1DA1F2,FALSE,0,250,120,106,0,0,1,0
2019-01-20T03:29:56.639Z,2241918691,Twitter for iPhone,und,TRUE,TRUE,United States,FALSE,C0DEED,333333,1DA1F2,FALSE,3,9033,475,345,0,0,1,0
2019-01-20T11:19:13.008Z,1.08E+18,Twitter for iPhone,en,TRUE,TRUE,India,,F5F8FA,333333,1DA1F2,TRUE,140,53,34,3,0,2,0,1
2019-01-20T14:32:22.783Z,3377954794,Twitter for iPhone,en,FALSE,TRUE,United States,,0,0,89C9FA,FALSE,68,1742,359,95,0,2,0,0
2019-01-20T03:51:06.016Z,1402738459,Twitter for iPhone,en,TRUE,TRUE,United States,,C0DEED,333333,1DA1F2,FALSE,,5520,715,1237,8,1,0,0
2019-01-20T22:57:29.362Z,3318079455,Twitter for iPhone,und,TRUE,TRUE,United States,FALSE,C0DEED,333333,1DA1F2,TRUE,140,1980,772,389,10,0,0,1
2019-01-20T11:04:54.853Z,279191946,Twitter for iPhone,en,TRUE,TRUE,United Kingdom,,C0DEED,333333,1DA1F2,TRUE,,8050,199,261,6,1,0,1
2019-01-20T23:45:00.264Z,130461136,Twitter for iPhone,en,FALSE,TRUE,United Kingdom,FALSE,0,0,19CF86,FALSE,0,13404,581,352,8,0,1,0
2019-01-20T19:52:23.171Z,1889372521,Twitter for iPhone,en,TRUE,TRUE,United Kingdom,FALSE,C0DEED,333333,1DA1F2,TRUE,140,3646,1043,529,50,2,0,1
2019-01-20T18:50:58.206Z,310939619,Twitter for iPhone,en,FALSE,TRUE,United States,,0,0,981CEB,TRUE,13,1062,140,26,0,1,0,1
2019-01-20T00:38:10.672Z,7.88E+17,Twitter for iPhone,en,TRUE,TRUE,United States,,F5F8FA,333333,1DA1F2,FALSE,11,108,227,13,0,1,0,0
2019-01-20T07:31:16.039Z,74752310,Twitter for iPhone,en,FALSE,TRUE,United States,,A6BCEE,333333,CEA5F3,FALSE,,74682,358,578,7,0,0,0
2019-01-20T20:43:26.118Z,1271512166,Twitter for iPad,en,TRUE,TRUE,United States,,C0DEED,333333,1DA1F2,FALSE,19,135495,4761,3167,114,2,0,0
2019-01-20T23:18:24.951Z,23217881,Twitter for iPhone,en,FALSE,TRUE,United States,,C0DEED,333333,00B315,FALSE,17,31376,6823,14383,100,1,0,0
2019-01-20T21:46:05.681Z,594328979,Twitter for iPhone,en,FALSE,TRUE,United States,,0,0,DD2E44,TRUE,,29277,704,975,1,0,0,1
2019-01-20T12:48:06.533Z,215076970,Twitter for Android,en,FALSE,TRUE,United Kingdom,FALSE,0,0,FF691F,TRUE,140,12534,2308,1387,35,0,0,1
2019-01-20T07:09:15.838Z,351844990,Twitter for iPhone,en,FALSE,TRUE,United States,,DD2E44,333333,F58EA8,FALSE,,31697,209,791,2,0,0,0
2019-01-20T19:04:43.572Z,1.03E+18,Twitter for Android,en,TRUE,TRUE,United States,,F5F8FA,333333,1DA1F2,FALSE,64,1594,567,1580,5,2,0,0
2019-01-20T21:32:51.871Z,121250967,Twitter for iPhone,en,TRUE,TRUE,United States,,C0DEED,333333,1DA1F2,FALSE,13,60536,1791,1779,65,1,0,0
2019-01-20T02:40:44.537Z,289363491,Twitter for Android,en,TRUE,TRUE,United States,,C0DEED,333333,1DA1F2,FALSE,,4264,1092,310,4,0,0,0
2019-01-20T01:20:30.661Z,1.01E+18,Twitter for iPhone,en,TRUE,TRUE,United States,,F5F8FA,333333,1DA1F2,FALSE,,348,128,79,0,0,0,0
2019-01-20T06:36:04.838Z,2649339764,Twitter for iPhone,en,TRUE,TRUE,United States,,C0DEED,333333,1DA1F2,FALSE,,7203,253,221,2,0,0,0
2019-01-20T01:29:22.124Z,1.04E+18,Twitter for iPhone,ar,TRUE,TRUE,United States,,F5F8FA,333333,1DA1F2,FALSE,22,323,321,260,0,1,0,0
2019-01-20T09:22:25.430Z,616682239,Twitter for iPhone,en,FALSE,TRUE,United States,,94D487,0,F58EA8,FALSE,14,13666,167,240,5,1,0,0
2019-01-20T00:42:30.247Z,2383933150,Twitter for iPhone,en,TRUE,TRUE,United States,,C0DEED,333333,1DA1F2,FALSE,,7178,369,179,1,0,0,0
2019-01-20T05:07:04.147Z,162226174,Twitter for Android,en,FALSE,TRUE,United States,,1A1B1F,666666,0,FALSE,,18424,767,787,12,0,0,0
2019-01-20T19:04:43.572Z,1.03E+18,Twitter for Android,en,TRUE,TRUE,United States,,F5F8FA,333333,1DA1F2,FALSE,32,1594,567,1580,5,2,0,0
2019-01-20T00:54:37.096Z,199048382,Twitter for Android,und,FALSE,TRUE,Argentina,,0,0,4A913C,FALSE,18,40749,607,1928,13,1,0,0
2019-01-20T05:44:35.266Z,17304809,Twitter for iPhone,en,FALSE,TRUE,United States,,0,0,F58EA8,FALSE,117,14565,1309,842,49,2,0,0
2019-01-20T06:34:20.999Z,8.16E+17,Twitter for iPhone,en,TRUE,TRUE,United States,,F5F8FA,333333,1DA1F2,FALSE,,12997,158,172,2,0,0,0
2019-01-20T06:02:15.534Z,27240352,Twitter for iPhone,en,FALSE,TRUE,United States,,131516,333333,9999,FALSE,,44955,844,84893,962,0,0,0
2019-01-20T11:42:16.804Z,2223111332,Twitter for Android,es,FALSE,TRUE,Argentina,,C0DEED,333333,4A913C,FALSE,23,7517,2741,1082,0,1,0,0
2019-01-20T21:32:47.746Z,8.58E+17,Twitter for iPhone,en,TRUE,TRUE,United States,,F5F8FA,333333,1DA1F2,FALSE,,109,237,221,0,0,0,0
2019-01-20T01:46:02.072Z,2901829106,Twitter for iPhone,es,FALSE,TRUE,United States,,9266CC,333333,CC3366,FALSE,,22092,376,459,4,0,0,0
2019-01-20T19:39:51.911Z,628901222,Twitter for Android,es,FALSE,TRUE,Argentina,,C0DEED,333333,0084B4,FALSE,25,14004,691,539,3,2,0,0
2019-01-20T11:44:07.256Z,9.03E+17,Twitter for iPhone,en,TRUE,TRUE,United Kingdom,,F5F8FA,333333,1DA1F2,TRUE,140,10945,531,3081,13,2,0,1
2019-01-20T17:56:54.568Z,791160930,Twitter for iPhone,en,TRUE,TRUE,United Kingdom,,C0DEED,333333,1DA1F2,FALSE,70,3724,363,446,0,3,0,0
2019-01-20T12:48:06.533Z,215076970,Twitter for Android,en,FALSE,TRUE,United Kingdom,FALSE,0,0,FF691F,TRUE,0,12534,2308,1387,35,0,0,1
2019-01-20T18:32:16.491Z,51232301,Twitter for iPhone,en,FALSE,TRUE,United Kingdom,,1A1B1F,666666,2FC2EF,TRUE,140,834,840,609,2,4,0,1
2019-01-20T01:48:25.534Z,1561072134,Twitter for iPhone,en,FALSE,TRUE,United Kingdom,,0,0,DD2E44,FALSE,,61382,726,2259,23,0,0,0
2019-01-20T21:23:02.811Z,2830351164,Twitter for iPhone,und,FALSE,TRUE,United States,,0,0,DD2E44,FALSE,,11771,326,435,2,0,0,0
2019-01-20T04:50:51.446Z,3127882026,Twitter for iPhone,en,FALSE,TRUE,United States,,0,0,ABB7ED,FALSE,,8614,94,229,0,0,0,0
2019-01-20T23:15:38.217Z,237084554,Twitter for iPhone,en,TRUE,TRUE,United States,,C0DEED,333333,1DA1F2,TRUE,46,11794,1624,472,0,3,0,1
2019-01-20T16:34:50.410Z,3248011009,Twitter for iPhone,en,TRUE,TRUE,United States,FALSE,C0DEED,333333,1DA1F2,FALSE,102,557,629,653,1,4,1,0
2019-01-20T17:07:20.362Z,7.70E+17,Twitter for Android,en,FALSE,TRUE,United States,FALSE,0,0,E81C4F,FALSE,0,3643,116,192,6,0,1,0
2019-01-20T19:39:37.772Z,8.76E+17,Twitter for iPhone,en,TRUE,TRUE,United States,FALSE,F5F8FA,333333,1DA1F2,TRUE,,1145,363,104,1,0,0,1
2019-01-20T19:23:32.223Z,29394464,Twitter for iPhone,en,FALSE,TRUE,United States,,0,D10B0B,DD2E44,FALSE,14,16221,653,793,8,1,0,0
2019-01-20T19:23:32.223Z,29394464,Twitter for iPhone,en,FALSE,TRUE,United States,,0,D10B0B,DD2E44,FALSE,51,16221,653,793,8,1,0,0
2019-01-20T15:10:01.071Z,373633373,Twitter for iPhone,en,TRUE,TRUE,United States,,C0DEED,333333,1DA1F2,FALSE,,43211,339,423,11,0,0,0
2019-01-20T14:59:46.035Z,357773215,Twitter for iPhone,en,FALSE,TRUE,United States,,E3E3CD,F4EBBD,6.27E+47,FALSE,,38477,717,807,8,0,0,0
2019-01-20T21:05:35.720Z,3664499477,Twitter for Android,en,TRUE,TRUE,United Kingdom,,C0DEED,333333,1DA1F2,TRUE,140,1171,651,454,3,1,0,1
2019-01-20T20:04:23.058Z,23926626,Twitter for iPhone,en,FALSE,TRUE,United Kingdom,,C0DEED,333333,0084B4,FALSE,54,41643,493,3573,46,4,0,0
2019-01-20T22:34:53.941Z,2220022394,Twitter for iPhone,en,TRUE,TRUE,United States,,C0DEED,333333,1DA1F2,FALSE,,15328,930,1252,6,0,0,0
2019-01-20T01:01:10.958Z,1007271349,Twitter for iPhone,en,TRUE,TRUE,United Kingdom,FALSE,C0DEED,333333,1DA1F2,FALSE,,7898,2234,2472,49,1,0,1
2019-01-20T05:01:33.202Z,39325094,Twitter for iPad,en,TRUE,TRUE,United States,,C0DEED,333333,1DA1F2,TRUE,15,2908,310,46,1,1,0,1
2019-01-20T19:59:45.924Z,8.06E+17,Twitter for iPhone,en,FALSE,TRUE,United States,FALSE,0,0,91D2FA,FALSE,15,8289,39,809,0,1,1,0
2019-01-20T04:50:12.514Z,605982206,Twitter for iPhone,en,TRUE,TRUE,United States,,C0DEED,333333,1DA1F2,TRUE,,1793,1221,602,1,0,0,1
2019-01-20T00:30:13.062Z,8.28E+17,Twitter for iPhone,en,TRUE,TRUE,United States,FALSE,F5F8FA,333333,1DA1F2,FALSE,,853,89,44,0,1,0,1
2019-01-20T23:26:38.142Z,7.01E+17,Twitter for iPhone,en,FALSE,TRUE,United States,,0,0,1B95E0,TRUE,12,4587,560,243,8,1,0,1
2019-01-20T09:33:46.092Z,8.98E+17,Twitter for iPhone,und,TRUE,TRUE,United States,FALSE,F5F8FA,333333,1DA1F2,FALSE,19,686,208,217,2,0,1,0
2019-01-20T16:49:28.789Z,45032136,Twitter for iPhone,en,FALSE,TRUE,United States,,C6E2EE,663B12,1F98C7,FALSE,,7388,580,316,1,0,0,0
2019-01-20T15:05:48.497Z,14749698,Twitter for iPhone,en,FALSE,TRUE,United States,,0,0,1B95E0,FALSE,10,17258,3262,2537,56,1,0,0
2019-01-20T21:25:40.804Z,357688434,Twitter for Android,en,FALSE,TRUE,United States,FALSE,22330,333333,0084B4,FALSE,13,1088,209,323,9,0,1,0
2019-01-20T23:52:30.247Z,3349761543,Twitter for iPhone,en,TRUE,TRUE,United Kingdom,,C0DEED,333333,1DA1F2,FALSE,,4630,397,310,1,0,0,0
2019-01-20T08:22:28.273Z,180644442,Twitter for iPhone,en,FALSE,TRUE,United States,,131516,333333,9999,FALSE,10,88692,1002,2181,11,1,0,0
2019-01-20T23:21:02.467Z,2388467792,Twitter for iPhone,en,TRUE,TRUE,United States,,C0DEED,333333,1DA1F2,FALSE,,36088,253,421,13,0,0,0
2019-01-20T14:42:04.424Z,18695536,Twitter for iPhone,en,FALSE,TRUE,United States,,131516,333333,9999,TRUE,,30151,1931,3420,77,0,0,1
2019-01-20T23:01:56.628Z,23399595,Twitter for iPhone,en,FALSE,TRUE,United States,,22330,333333,0084B4,FALSE,,35436,3079,1752,48,0,0,0
2019-01-20T04:27:58.405Z,25284667,Twitter for Android,en,FALSE,TRUE,United States,FALSE,1A1B1F,666666,2FC2EF,FALSE,73,32188,735,120551,263,3,1,0
2019-01-20T13:00:36.825Z,360230858,Twitter for Android,en,TRUE,TRUE,United States,,C0DEED,333333,1DA1F2,FALSE,15,24405,367,196,2,1,0,0
2019-01-20T19:05:22.037Z,480451328,Twitter for iPhone,es,TRUE,TRUE,Argentina,FALSE,C0DEED,333333,1DA1F2,FALSE,102,25155,919,4889,34,0,1,0
2019-01-20T20:19:37.026Z,2996936363,Twitter for iPhone,en,TRUE,TRUE,United States,,C0DEED,333333,1DA1F2,FALSE,39,2734,200,153,6,1,0,0
2019-01-20T10:26:48.504Z,9.36E+17,Twitter for iPhone,en,TRUE,TRUE,United States,,F5F8FA,333333,1DA1F2,TRUE,12,2740,411,206,0,1,0,1
2019-01-20T14:11:24.061Z,4025809179,Twitter for Android,en,TRUE,TRUE,United States,,C0DEED,333333,1DA1F2,FALSE,,865,165,159,1,0,0,0
2019-01-20T12:44:34.380Z,7.81E+17,Twitter for iPhone,en,TRUE,TRUE,United States,,F5F8FA,333333,1DA1F2,FALSE,28,4495,827,189,0,2,0,0
2019-01-20T18:24:47.820Z,336847734,Twitter for iPhone,en,TRUE,TRUE,United States,,C0DEED,333333,1DA1F2,FALSE,,1278,46,30,1,1,0,0
2019-01-20T22:10:36.355Z,21580900,Twitter for iPhone,en,TRUE,TRUE,United Kingdom,,C0DEED,333333,1DA1F2,FALSE,42,12126,176,162,5,2,0,0
2019-01-20T03:26:08.596Z,441651465,Twitter for iPhone,en,FALSE,TRUE,United States,,642D8B,3D1957,FF0000,FALSE,92,18052,1089,3880,16,1,0,0
2019-01-20T08:25:39.847Z,1703487032,Twitter for iPhone,en,FALSE,TRUE,United States,,ABB8C2,0,FA743E,FALSE,,5177,401,406,2,0,0,0
2019-01-20T19:16:48.063Z,7.71E+17,Twitter for Android,en,TRUE,TRUE,United States,,F5F8FA,333333,1DA1F2,FALSE,15,151,2408,157,0,1,0,0
2019-01-20T10:05:50.307Z,66386938,Twitter for iPhone,en,TRUE,TRUE,United States,,C0DEED,333333,1DA1F2,TRUE,,4105,134,115,0,0,0,1
2019-01-20T14:57:28.403Z,1.08E+18,Twitter for iPhone,en,TRUE,TRUE,United States,,F5F8FA,333333,1DA1F2,FALSE,40,146,50,2,0,1,0,0
2019-01-20T06:25:24.231Z,2222440986,Twitter for iPhone,en,TRUE,TRUE,United States,,C0DEED,333333,1DA1F2,FALSE,,24006,605,687,3,0,0,0
2019-01-20T03:56:08.143Z,611256835,Twitter for Android,en,FALSE,TRUE,United States,FALSE,ABB8C2,FF034A,981CEB,TRUE,0,72651,5000,2430,27,0,0,1
2019-01-20T16:38:24.998Z,64004148,Twitter for iPhone,en,FALSE,TRUE,United States,,C0DEED,333333,1B95E0,TRUE,,32758,759,3765,171,0,0,1
2019-01-20T19:31:00.119Z,282371458,Twitter for iPhone,en,TRUE,TRUE,United States,FALSE,C0DEED,333333,1DA1F2,FALSE,85,1649,193,209,11,3,1,0
2019-01-20T17:07:20.826Z,31487585,Twitter for iPhone,en,TRUE,TRUE,United Kingdom,FALSE,C0DEED,333333,1DA1F2,FALSE,0,1888,295,80,2,0,1,0
2019-01-20T16:59:24.500Z,232299110,Twitter for iPhone,en,FALSE,TRUE,United States,,1A1B1F,666666,2FC2EF,FALSE,70,13145,1404,472,8,2,0,0
2019-01-20T23:58:19.215Z,515039834,Twitter for iPhone,en,TRUE,TRUE,United States,,C0DEED,333333,1DA1F2,FALSE,33,9568,732,965,3,2,0,0
2019-01-20T23:06:38.988Z,13031542,Twitter for iPhone,en,FALSE,TRUE,United States,,FFFFFF,333333,0084B4,TRUE,28,8188,341,17239,462,2,0,1
2019-01-20T21:08:38.699Z,2233831094,Twitter for Android,es,FALSE,TRUE,Argentina,,22330,333333,0084B4,FALSE,,46568,1046,1067,4,0,0,0
